"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
50, 2765.5482145724, 1314.2986643975, 5798.09759609464, 6440.03654003849, 75.1481915719109, 191.715291369961, 183.131831483542
51, 2405.9805315216, 1145.51431004042, 5798.09759609464, 6440.03654003849, 67.6298925264884, 162.681337749186, 183.131831483542
52, 2134.43213208549, 1019.09014286507, 5798.09759609464, 6440.03654003849, 62.6950967376099, 143.516716918617, 183.131831483542
53, 1976.04128595282, 945.816110521327, 5798.09759609464, 6440.03654003849, 60.1024025434215, 133.423558188099, 183.131831483542
54, 1996.50485050319, 955.452579554004, 5798.09759609464, 6440.03654003849, 60.426762581507, 134.688367379657, 183.131831483542
55, 2161.37276990608, 1031.94108211057, 5798.09759609464, 6440.03654003849, 63.1988474953335, 145.361582350197, 183.131831483542
56, 2416.10772594723, 1150.6216831633, 5798.09759609464, 6440.03654003849, 67.8897518889244, 163.502370550484, 183.131831483542
57, 2307.43249139729, 1099.66363743514, 5798.09759609464, 6440.03654003849, 65.8925994605428, 155.568171607246, 183.131831483542
58, 2355.65282594892, 1122.23482707587, 5798.09759609464, 6440.03654003849, 66.880927990299, 159.152522667574, 183.131831483542
59, 2627.27826820864, 1249.48505518438, 5798.09759609464, 6440.03654003849, 72.3410817218441, 180.251347241279, 183.131831483542
60, 2761.54009391001, 1312.58288078723, 5798.09759609464, 6440.03654003849, 75.281048997443, 191.558912166453, 183.131831483542
61, 2937.08619651199, 1395.4840580217, 5798.09759609464, 6440.03654003849, 79.3750920323284, 207.238193162726, 183.131831483542
62, 3195.10451641677, 1518.03721954271, 5798.09759609464, 6440.03654003849, 85.7560499613454, 231.972872311203, 183.131831483542
63, 3448.53026755461, 1639.18182062338, 5798.09759609464, 6440.03654003849, 92.5988813912015, 258.383501915875, 183.131831483542
64, 3759.34494874823, 1788.84515937905, 5798.09759609464, 6440.03654003849, 101.741367274767, 293.626789474356, 183.131831483542
65, 4079.65469103032, 1944.37868869042, 5798.09759609464, 6440.03654003849, 112.067762347111, 333.28417151735, 183.131831483542
66, 4396.9412852545, 2099.77146712455, 5798.09759609464, 6440.03654003849, 123.223112452542, 375.949745774503, 183.131831483542
67, 4636.2465339279, 2217.90175520736, 5798.09759609464, 6440.03654003849, 132.255873896527, 410.354638278151, 183.131831483542
68, 4584.36869186743, 2192.39391855174, 5798.09759609464, 6440.03654003849, 130.262830054401, 402.762713995023, 183.131831483542
69, 4230.46159632955, 2018.32085923828, 5798.09759609464, 6440.03654003849, 117.320496276422, 353.276165262066, 183.131831483542
70, 4046.45008453186, 1928.34241908442, 5798.09759609464, 6440.03654003849, 110.996130028091, 329.129422417048, 183.131831483542
71, 3845.75783949985, 1830.78788388178, 5798.09759609464, 6440.03654003849, 104.437734105243, 304.06801555752, 183.131831483542
72, 3356.38335479481, 1595.04040160946, 5798.09759609464, 6440.03654003849, 89.9222918676783, 248.482488007857, 183.131831483542
73, 2882.71259288774, 1369.62691839379, 5798.09759609464, 6440.03654003849, 77.8286588855084, 202.058893535896, 183.131831483542
74, 2413.68606087114, 1148.99675701406, 5798.09759609464, 6440.03654003849, 67.8360575009036, 163.320381831137, 183.131831483542
75, 2114.46220366804, 1009.75946180873, 5798.09759609464, 6440.03654003849, 62.3960553408989, 142.242833122717, 183.131831483542
76, 1948.52795758654, 933.050522498937, 5798.09759609464, 6440.03654003849, 59.7289787127498, 131.80700425002, 183.131831483542
77, 1802.15910318322, 865.564138995986, 5798.09759609464, 6440.03654003849, 57.5487531942436, 123.310157138839, 183.131831483542
78, 1748.21928072236, 840.85696855038, 5798.09759609464, 6440.03654003849, 56.7987836409423, 120.358633136199, 183.131831483542
79, 1759.42689552262, 846.082647121053, 5798.09759609464, 6440.03654003849, 56.9594816526035, 120.972984344643, 183.131831483542
80, 1813.60481608192, 871.061628948255, 5798.09759609464, 6440.03654003849, 57.7785090968477, 124.013028065426, 183.131831483542
81, 2137.04782827799, 1020.75798194677, 5798.09759609464, 6440.03654003849, 62.9232434782337, 143.872865130018, 183.131831483542
82, 2732.05582336176, 1298.62000147545, 5798.09759609464, 6440.03654003849, 74.5824766017982, 188.988511251341, 183.131831483542
83, 3362.65285498684, 1598.01586386468, 5798.09759609464, 6440.03654003849, 90.215319227249, 249.200575865715, 183.131831483542
84, 4059.79439617459, 1934.81146086695, 5798.09759609464, 6440.03654003849, 111.473339917894, 330.774806429418, 183.131831483542
85, 4527.03399865606, 2163.81271148111, 5798.09759609464, 6440.03654003849, 128.06015508613, 394.326963469853, 183.131831483542
86, 4893.18939145501, 2345.55947284883, 5798.09759609464, 6440.03654003849, 142.410313152947, 449.181423887171, 183.131831483542
87, 5256.41957873979, 2527.63923798155, 5798.09759609464, 6440.03654003849, 157.82185557499, 508.020505249169, 183.131831483542
88, 5511.1585536606, 2656.5199149261, 5798.09759609464, 6440.03654003849, 169.346882593177, 551.954237054583, 183.131831483542
89, 5569.4027049087, 2686.21671905343, 5798.09759609464, 6440.03654003849, 172.094671633795, 562.365023835742, 183.131831483542
90, 5713.38143695264, 2759.45681385771, 5798.09759609464, 6440.03654003849, 179.054131698268, 588.607333510819, 183.131831483542
91, 5568.43963294165, 2685.81522923488, 5798.09759609464, 6440.03654003849, 172.154719593941, 562.365139288829, 183.131831483542
92, 5401.403680226, 2601.11539875043, 5798.09759609464, 6440.03654003849, 164.46546854905, 533.03766457271, 183.131831483542
93, 4988.56897298368, 2393.328009515, 5798.09759609464, 6440.03654003849, 146.484019424603, 464.476934421927, 183.131831483542
94, 4617.49326916135, 2208.89540488754, 5798.09759609464, 6440.03654003849, 131.636453339775, 407.751583639899, 183.131831483542
95, 4164.7466131243, 1986.18978624184, 5798.09759609464, 6440.03654003849, 115.033934181295, 344.534155357804, 183.131831483542
96, 3753.10423481845, 1785.95957760036, 5798.09759609464, 6440.03654003849, 101.538421760697, 292.959259995407, 183.131831483542
97, 3153.87450632079, 1498.31495388927, 5798.09759609464, 6440.03654003849, 84.517900698827, 227.753607836637, 183.131831483542
98, 2657.44162222976, 1263.31248351095, 5798.09759609464, 6440.03654003849, 72.8065832908821, 182.588363337088, 183.131831483542
99, 2306.24615299905, 1098.93127576553, 5798.09759609464, 6440.03654003849, 65.7747125780175, 155.402973103405, 183.131831483542
100, 2073.46529610486, 990.814443613517, 5798.09759609464, 6440.03654003849, 61.7054466668286, 139.572688388434, 183.131831483542
101, 1913.22771052489, 916.758361938717, 5798.09759609464, 6440.03654003849, 59.1754902502049, 129.685423506143, 183.131831483542
102, 1875.94528580167, 899.686724320129, 5798.09759609464, 6440.03654003849, 58.6323301761084, 127.515749990823, 183.131831483542
103, 1973.84277281548, 944.995936849626, 5798.09759609464, 6440.03654003849, 60.1718577682088, 133.394622594857, 183.131831483542
104, 2160.97273503364, 1031.69153284921, 5798.09759609464, 6440.03654003849, 63.3910505894535, 145.525212943765, 183.131831483542
105, 2136.95631037592, 1020.26255433234, 5798.09759609464, 6440.03654003849, 63.2226052450759, 144.166145292535, 183.131831483542
106, 2270.7654159944, 1082.52447810706, 5798.09759609464, 6440.03654003849, 65.72863130382, 153.477877060473, 183.131831483542
107, 2771.12898763365, 1317.03197355267, 5798.09759609464, 6440.03654003849, 75.8593027283067, 192.758936291689, 183.131831483542
108, 3450.58426841128, 1639.97308582478, 5798.09759609464, 6440.03654003849, 92.9576657671167, 258.904926495509, 183.131831483542
109, 4097.41735065905, 1953.04924449537, 5798.09759609464, 6440.03654003849, 112.968375737606, 335.850997377135, 183.131831483542
110, 4760.33734549418, 2279.55967083015, 5798.09759609464, 6440.03654003849, 137.249091265687, 428.962325719226, 183.131831483542
111, 5138.49629841579, 2468.22832086009, 5798.09759609464, 6440.03654003849, 152.83999997574, 488.595216792015, 183.131831483542
112, 5530.36580097609, 2666.39059210226, 5798.09759609464, 6440.03654003849, 170.37097938456, 555.495725727542, 183.131831483542
113, 5740.55313526779, 2773.27515310709, 5798.09759609464, 6440.03654003849, 180.370526142952, 593.554245155937, 183.131831483542
114, 5987.87541802567, 2900.01403400034, 5987.87541802567, 6653.17468725983, 192.73164514289, 640.369027600273, 192.73164514289
115, 6079.33449866287, 2947.20355644698, 6079.33449866287, 6756.05778170719, 197.499715874206, 658.288295099986, 197.499715874206
116, 5895.11671216544, 2852.57474880427, 6079.33449866287, 6756.05778170719, 188.226131116664, 622.876455740178, 197.499715874206
117, 5589.72898986361, 2696.66439506521, 6079.33449866287, 6756.05778170719, 173.359211578532, 566.458463389238, 197.499715874206
118, 5477.26075055216, 2639.43778387367, 6079.33449866287, 6756.05778170719, 168.097496886398, 546.469033330113, 197.499715874206
119, 5049.5259160129, 2423.78925142111, 6079.33449866287, 6756.05778170719, 149.15918216134, 474.393889358959, 197.499715874206
120, 4546.35561937075, 2173.51921204782, 6079.33449866287, 6756.05778170719, 128.911278025081, 397.370305737284, 197.499715874206
121, 3792.5654375974, 1804.9694107403, 6079.33449866287, 6756.05778170719, 102.749586957521, 297.632232031055, 197.499715874206
122, 3256.49838573293, 1547.24189459966, 6079.33449866287, 6756.05778170719, 87.2540685576655, 238.129322177556, 197.499715874206
123, 2873.19138600403, 1365.11220791456, 6079.33449866287, 6756.05778170719, 77.655100318396, 201.256263039602, 197.499715874206
124, 2665.19356828171, 1267.08237104469, 6079.33449866287, 6756.05778170719, 72.9943718812367, 183.250084295598, 197.499715874206
125, 2503.06710689623, 1191.00802306427, 6079.33449866287, 6756.05778170719, 69.6139200957567, 170.1807071669, 197.499715874206
126, 2387.84546462262, 1137.14919306627, 6079.33449866287, 6756.05778170719, 67.3508372636053, 161.40312077955, 197.499715874206
127, 2445.20568523513, 1164.03544533481, 6079.33449866287, 6756.05778170719, 68.4943737248102, 165.757592335811, 197.499715874206
128, 2548.04929623158, 1212.1791507277, 6079.33449866287, 6756.05778170719, 70.6011765810877, 173.801033723806, 197.499715874206
129, 2658.1891142429, 1263.8528517366, 6079.33449866287, 6756.05778170719, 72.9717545275414, 182.794902075465, 197.499715874206
130, 3077.36611502869, 1461.95832361808, 6079.33449866287, 6756.05778170719, 82.7575843655246, 220.437784336144, 197.499715874206
131, 3598.35632985116, 1711.03191829795, 6079.33449866287, 6756.05778170719, 96.9839526864846, 275.099996473627, 197.499715874206
132, 4253.58179704064, 2029.43993638686, 6079.33449866287, 6756.05778170719, 118.244111723702, 356.456324391798, 197.499715874206
133, 4795.26586314357, 2296.88274337891, 6079.33449866287, 6756.05778170719, 138.678566101317, 434.407559894517, 197.499715874206
134, 5289.43858878935, 2544.41559034478, 6079.33449866287, 6756.05778170719, 159.523240402291, 513.944361233178, 197.499715874206
135, 5366.84122476723, 2583.42323698181, 6079.33449866287, 6756.05778170719, 162.987766579403, 527.143520393666, 197.499715874206
136, 5394.31889263373, 2597.33100425813, 6079.33449866287, 6756.05778170719, 164.272262867966, 531.937063011824, 197.499715874206
137, 5285.92834155475, 2542.68369321145, 6079.33449866287, 6756.05778170719, 159.388611675275, 513.38884243263, 197.499715874206
138, 5286.28845666854, 2542.80992537148, 6079.33449866287, 6756.05778170719, 159.378934599109, 513.417635189591, 197.499715874206
139, 5299.05713893318, 2549.27742098284, 6079.33449866287, 6756.05778170719, 159.879204760596, 515.501480498289, 197.499715874206
140, 4964.16237751528, 2381.33793528195, 6079.33449866287, 6756.05778170719, 145.460615416632, 460.592690630327, 197.499715874206
141, 4694.63040290286, 2247.08279136736, 6079.33449866287, 6756.05778170719, 134.600244495849, 419.131624613161, 197.499715874206
142, 4485.57297426704, 2143.63065218711, 6079.33449866287, 6756.05778170719, 126.617396381392, 388.631687438854, 197.499715874206
143, 4276.75710152393, 2040.93254299632, 6079.33449866287, 6756.05778170719, 119.002368454274, 359.582526993926, 197.499715874206
144, 3883.21945159682, 1848.97948869386, 6079.33449866287, 6756.05778170719, 105.695737409989, 308.732776932446, 197.499715874206
145, 3359.16783528269, 1596.37367915747, 6079.33449866287, 6756.05778170719, 90.001801719493, 248.786442959098, 197.499715874206
146, 2892.62272291308, 1374.2835462844, 6079.33449866287, 6756.05778170719, 78.1012819685586, 203.006485400506, 197.499715874206
147, 2559.88645715709, 1217.5780654324, 6079.33449866287, 6756.05778170719, 70.7313260924663, 174.624117355295, 197.499715874206
148, 2330.56437704765, 1110.36764388824, 6079.33449866287, 6756.05778170719, 66.2195163822943, 157.15023182765, 197.499715874206
149, 2211.50317095754, 1055.00517044226, 6079.33449866287, 6756.05778170719, 64.0591877717318, 148.746806115146, 197.499715874206
150, 2132.57159445286, 1018.36214353346, 6079.33449866287, 6756.05778170719, 62.7170439636567, 143.448104041263, 197.499715874206
151, 2127.37655518499, 1015.9896192728, 6079.33449866287, 6756.05778170719, 62.6811122337967, 143.15583473874, 197.499715874206
152, 2191.22224002454, 1045.66279745777, 6079.33449866287, 6756.05778170719, 63.8475367049107, 147.49922899426, 197.499715874206
153, 2502.46177524025, 1190.93045778054, 6079.33449866287, 6756.05778170719, 69.7469084437102, 170.268236701428, 197.499715874206
154, 2892.49235189869, 1374.39101339226, 6079.33449866287, 6756.05778170719, 78.2681300280979, 203.138655918391, 197.499715874206
155, 3178.10751062839, 1509.86511155719, 6079.33449866287, 6756.05778170719, 85.3158633983371, 230.302444994285, 197.499715874206
156, 3421.39736628586, 1626.08755044474, 6079.33449866287, 6756.05778170719, 91.8711913232988, 255.522476688582, 197.499715874206
157, 3615.32414490563, 1719.26813744492, 6079.33449866287, 6756.05778170719, 97.4713588061233, 277.011467070956, 197.499715874206
158, 3758.77615294176, 1788.52409726371, 6079.33449866287, 6756.05778170719, 101.819934757872, 293.680011883712, 197.499715874206
159, 3807.31315601065, 1812.02991538194, 6079.33449866287, 6756.05778170719, 103.348296110285, 299.486875162414, 197.499715874206
160, 4132.81423833642, 1970.23690581048, 6079.33449866287, 6756.05778170719, 114.005280744798, 340.333008452346, 197.499715874206
161, 4501.58971396812, 2151.2355298377, 6079.33449866287, 6756.05778170719, 127.194287714695, 390.814972915992, 197.499715874206
162, 4962.71145907075, 2380.41649260995, 6079.33449866287, 6756.05778170719, 145.417837786853, 460.35478472036, 197.499715874206
163, 4984.8219715713, 2391.43061825913, 6079.33449866287, 6756.05778170719, 146.358660918155, 463.90229898452, 197.499715874206
164, 4959.73155146231, 2378.91947807985, 6079.33449866287, 6756.05778170719, 145.329496098812, 459.959102700702, 197.499715874206
165, 4689.63179576008, 2244.61556758614, 6079.33449866287, 6756.05778170719, 134.383135567913, 418.357761589281, 197.499715874206
166, 4426.35863344204, 2114.4865569049, 6079.33449866287, 6756.05778170719, 124.389043952591, 380.204470222635, 197.499715874206
167, 4165.73751506593, 1986.59724417543, 6079.33449866287, 6756.05778170719, 115.076359672269, 344.672256528026, 197.499715874206
168, 3648.1069540244, 1735.25331191966, 6079.33449866287, 6756.05778170719, 98.3317916149396, 280.691641539123, 197.499715874206
169, 3100.74416210477, 1473.0250837941, 6079.33449866287, 6756.05778170719, 83.1655255787687, 222.545329975186, 197.499715874206
170, 2647.21600074289, 1258.52596567284, 6079.33449866287, 6756.05778170719, 72.5814976881506, 181.738555601425, 197.499715874206
171, 2363.14552460635, 1125.52472149597, 6079.33449866287, 6756.05778170719, 66.8360592584168, 159.537765327307, 197.499715874206
172, 2089.74571234059, 998.327781198432, 6079.33449866287, 6756.05778170719, 61.9673697781, 140.616530376864, 197.499715874206
173, 1938.15889250094, 928.292659119443, 6079.33449866287, 6756.05778170719, 59.5384878675562, 131.1541249936, 197.499715874206
174, 1877.36456444691, 900.324773362806, 6079.33449866287, 6756.05778170719, 58.641899904368, 127.585883107525, 197.499715874206
175, 1846.2771920275, 886.001421731274, 6079.33449866287, 6756.05778170719, 58.2370619331268, 125.847787197014, 197.499715874206
176, 2017.86551340874, 965.394025004766, 6079.33449866287, 6756.05778170719, 60.9463800292046, 136.19084906258, 197.499715874206
177, 2389.13873009021, 1137.98156044498, 6079.33449866287, 6756.05778170719, 67.6214377663833, 161.734538773016, 197.499715874206
178, 2890.96940682411, 1373.657226054, 6079.33449866287, 6756.05778170719, 78.3989737844728, 203.15524392139, 197.499715874206
179, 3286.61602127186, 1561.56139584759, 6079.33449866287, 6756.05778170719, 88.3828672148844, 241.491290211126, 197.499715874206
180, 3874.85330684408, 1844.59914747711, 6079.33449866287, 6756.05778170719, 105.575060537732, 307.732724794916, 197.499715874206
181, 4641.8595422595, 2220.8058682931, 6079.33449866287, 6756.05778170719, 132.560130302693, 411.190790381439, 197.499715874206
182, 5308.32512807894, 2554.01929756174, 6079.33449866287, 6756.05778170719, 160.239488012554, 516.926164418763, 197.499715874206
183, 5683.98464891, 2744.5980356932, 6079.33449866287, 6756.05778170719, 177.569159715513, 583.063904193632, 197.499715874206
184, 5934.09984215776, 2872.42641571175, 6079.33449866287, 6756.05778170719, 189.866984917863, 629.826562733089, 197.499715874206
185, 6205.73376580995, 3012.49820654711, 6205.73376580995, 6898.2807290341, 203.884075931162, 683.044226843272, 203.884075931162
186, 6229.26988255707, 3024.80765484741, 6229.26988255707, 6924.82957324988, 205.208493458986, 687.902041213658, 205.208493458986
187, 6443.74693589107, 3136.16796062503, 6443.74693589107, 7166.40942530194, 216.844961248655, 731.928020911969, 216.844961248655
188, 6311.70399212904, 3067.63564814873, 6443.74693589107, 7166.40942530194, 209.694592641736, 704.741933716104, 216.844961248655
189, 6142.04475175619, 2979.7470918965, 6443.74693589107, 7166.40942530194, 200.774478980133, 670.710582409383, 216.844961248655
190, 5758.12627738604, 2782.32987600729, 6443.74693589107, 7166.40942530194, 181.412976174143, 597.128228690643, 216.844961248655
191, 5251.32173048392, 2525.18764314422, 6443.74693589107, 7166.40942530194, 157.845174841089, 507.582191278906, 216.844961248655
192, 4459.82681388504, 2130.84040697695, 6443.74693589107, 7166.40942530194, 125.624373874202, 384.93324158999, 216.844961248655
193, 3736.86985830168, 1778.0259748615, 6443.74693589107, 7166.40942530194, 101.030272707337, 291.029477986893, 216.844961248655
194, 3195.43057700462, 1518.12616535008, 6443.74693589107, 7166.40942530194, 85.6027091458434, 231.907676897355, 216.844961248655
195, 2873.09278012207, 1365.10088970875, 6443.74693589107, 7166.40942530194, 77.6285347621149, 201.237138937026, 216.844961248655
196, 2634.96840766903, 1252.89798031705, 6443.74693589107, 7166.40942530194, 72.2849053512794, 180.695285158233, 216.844961248655
197, 2542.08706220353, 1209.33045411816, 6443.74693589107, 7166.40942530194, 70.3994617213103, 173.252421691234, 216.844961248655
198, 2499.71388243982, 1189.51271681606, 6443.74693589107, 7166.40942530194, 69.5300909282635, 169.910421508651, 216.844961248655
199, 2673.63197010474, 1271.21591410843, 6443.74693589107, 7166.40942530194, 73.1732473356537, 183.963780870169, 216.844961248655
200, 2740.76658673641, 1302.78752057138, 6443.74693589107, 7166.40942530194, 74.6388065526807, 189.615278924252, 216.844961248655
201, 2825.66884761639, 1342.82520740595, 6443.74693589107, 7166.40942530194, 76.5933756913102, 197.031022146341, 216.844961248655
202, 2907.42754020481, 1381.43444472551, 6443.74693589107, 7166.40942530194, 78.5940490151875, 204.451821148166, 216.844961248655
203, 3107.48277548943, 1476.3101660383, 6443.74693589107, 7166.40942530194, 83.5477549968083, 223.35473644681, 216.844961248655
204, 3563.33041240251, 1694.27924330801, 6443.74693589107, 7166.40942530194, 95.9387842534584, 271.086021870763, 216.844961248655
205, 4256.61059469146, 2031.0709306867, 6443.74693589107, 7166.40942530194, 118.210655203013, 356.639496822125, 216.844961248655
206, 5023.94832159265, 2411.20078912557, 6443.74693589107, 7166.40942530194, 147.766488772276, 469.797709415671, 216.844961248655
207, 5328.30206594704, 2563.98449221599, 6443.74693589107, 7166.40942530194, 160.946446579, 520.105862783387, 216.844961248655
208, 5412.64054162691, 2606.75647575665, 6443.74693589107, 7166.40942530194, 164.745618273146, 534.625893248792, 216.844961248655
209, 5559.06872944233, 2680.95466982901, 6443.74693589107, 7166.40942530194, 171.532111836718, 560.428816748722, 216.844961248655
210, 5458.28576229594, 2629.92812384046, 6443.74693589107, 7166.40942530194, 166.946316810024, 542.773464537362, 216.844961248655
211, 5486.18024192162, 2643.99636244142, 6443.74693589107, 7166.40942530194, 168.219119738785, 547.646370126519, 216.844961248655
212, 5309.59888831584, 2554.78110716724, 6443.74693589107, 7166.40942530194, 160.235602770736, 517.167526252023, 216.844961248655
213, 5066.70811918466, 2432.66381058783, 6443.74693589107, 7166.40942530194, 149.678055381482, 476.904053993004, 216.844961248655
214, 4812.48068486424, 2305.68383634915, 6443.74693589107, 7166.40942530194, 139.192424040614, 436.869938811106, 216.844961248655
215, 4511.39098869978, 2156.4516799059, 6443.74693589107, 7166.40942530194, 127.522095081671, 392.24906384444, 216.844961248655
216, 3880.26622997763, 1847.48611848695, 6443.74693589107, 7166.40942530194, 105.504302286964, 308.230055759413, 216.844961248655
217, 3221.37665135078, 1530.51742338665, 6443.74693589107, 7166.40942530194, 86.2526198281763, 234.468739227383, 216.844961248655
218, 2742.33780044912, 1303.34184790791, 6443.74693589107, 7166.40942530194, 74.6249005889963, 189.698255531501, 216.844961248655
219, 2494.17804401595, 1186.85547459967, 6443.74693589107, 7166.40942530194, 69.3727073504525, 169.414360394003, 216.844961248655
220, 2272.10571302231, 1083.16062708862, 6443.74693589107, 7166.40942530194, 65.1131962278359, 152.930675851887, 216.844961248655
221, 2138.98615857723, 1021.33171384978, 6443.74693589107, 7166.40942530194, 62.7701811093972, 143.816660360943, 216.844961248655
222, 2161.66178676876, 1031.98752421691, 6443.74693589107, 7166.40942530194, 63.1596279365566, 145.334643787862, 216.844961248655
